KEY	SRR1554537	SRR1554538	SRR1554568	SRR1554535	SRR1554536	SRR1554539
100847041	0	0	0	0	0	0
100847042	2	5	0	0	0	1
100847043	0	2	0	0	0	0
100847044	3	4	2	23	2	16
100847045	0	0	0	0	0	0
100847046	34	52	47	16	3	22
100847047	0	0	0	0	0	0
100847048	0	0	1	0	0	0
100847049	1	4	2	0	0	0
100847050	2	1	0	0	0	0
100847051	1	1	2	0	0	0
100847052	0	0	0	0	0	0
100847053	0	0	0	0	0	0
100847054	0	0	0	0	0	0
100847055	0	0	0	1	0	1
100847056	0	0	0	0	0	0
100847057	0	0	0	0	0	0
100847058	0	0	0	0	0	0
100847059	0	0	0	0	0	0
100847060	0	0	0	0	0	0
100847061	0	0	0	0	0	0
100847062	0	0	0	0	0	0
100847063	0	0	0	0	0	0
100847064	0	0	1	0	0	0
100847065	0	0	0	0	0	0
100847066	6	7	0	0	0	0
100847067	1	1	0	0	0	0
100847068	0	1	1	0	0	0
100847069	4	2	1	0	0	0
100847070	0	0	0	0	0	0
100847071	0	0	0	0	0	0
100847072	0	4	0	0	0	2
100847073	1	5	1	0	0	0
100847074	2	0	0	0	0	0
100847075	0	2	1	1	1	1
100847076	0	0	0	0	0	0
100847077	0	3	2	0	0	0
100847078	0	2	0	0	0	0
100847079	1	0	0	0	0	0
100847080	0	3	0	0	0	0
100847081	0	0	0	0	0	0
100847082	0	1	0	0	0	0
100847083	0	0	0	0	0	0
100847084	0	0	0	0	0	0
100847085	2	0	1	0	0	0
100847086	0	2	1	0	0	0
100847087	1	8	0	0	0	0
100847088	1	1	0	0	0	0
100847089	0	0	0	0	0	0
100847090	1	0	0	0	0	3
100847091	0	0	0	0	0	0
100847092	0	0	0	0	0	0
100847093	0	0	0	0	0	0
10085	7438	7822	3349	19810	2429	15985
100852406	0	0	0	0	0	0
100852408	0	2	0	0	0	0
100852409	1	0	0	0	0	0
100852410	28	30	32	20	14	17
100856811	10	4	1	0	0	0
100859921	0	0	0	0	0	0
100859930	985	812	805	1388	513	919
10086	11	35	21	2	0	5
100861402	0	0	0	0	0	0
100861412	0	0	0	0	0	0
100861437	0	0	0	0	0	0
100861468	0	0	0	0	0	0
100861504	0	6	0	0	0	0
100861510	87	83	33	7	3	3
100861514	0	0	0	3	0	0
100861516	3	10	3	2	0	0
100861518	5	8	0	8	1	5
100861519	33	60	7	82	52	78
100861520	0	1	0	0	0	0
100861522	0	0	0	0	0	0
100861523	2	12	0	0	0	8
100861532	0	0	0	0	0	0
100861540	0	3	1	0	0	0
100861541	132	88	19	51	12	29
100861542	0	0	2	0	0	0
100861544	4	0	2	0	0	2
100861546	0	0	0	0	0	0
100861548	636	633	844	158	29	134
100861549	25	48	44	44	2	36
100861550	0	0	0	0	0	0
100861552	0	0	0	0	0	1
100861554	0	0	0	0	0	0
100861555	49	107	36	17	7	14
100861573	0	0	0	0	0	0
100862662	11	22	9	194	227	76
100862671	1029	1256	1006	612	249	331
100862679	0	2	0	0	0	0
100862680	2	2	1	1621	225	5286
100862692	8	25	13	4	0	0
100862704	16	5	7	11	2	0
100862728	2	3	0	1	0	0
10087	6068	8349	5337	6358	766	8823
100873065	3	1	3	9	0	5
100873165	13	11	2	1	0	0
100873740	0	0	1	0	0	0
100873741	14	34	27	0	0	1
100873745	0	0	0	4	0	0
100873746	0	1	0	0	0	0
100873747	14	7	20	28	4	20
100873748	2	0	4	2	0	2
100873749	0	0	0	0	0	0
100873750	0	0	2	0	0	0
100873753	0	2	0	0	0	0
100873754	0	3	0	0	0	1
100873755	0	0	0	0	0	1
100873756	0	0	0	0	0	0
100873757	0	0	0	1	2	0
100873758	0	0	0	0	0	0
100873759	8	15	4	14	6	9
100873760	0	0	0	0	0	0
100873761	0	0	0	0	0	0
100873762	1	1	2	3	0	1
100873763	0	0	0	0	0	0
100873764	1	0	0	0	0	0
100873765	7	9	7	0	0	0
100873766	0	1	0	0	0	0
100873767	0	2	0	0	0	0
100873768	0	0	0	0	0	0
100873769	1	1	1	0	0	0
100873770	0	0	0	0	0	0
100873771	0	0	0	0	0	0
100873772	0	0	0	0	0	0
100873773	0	0	0	0	0	0
100873774	0	0	0	0	0	0
100873775	0	0	0	0	0	0
100873776	0	0	0	0	0	0
100873777	0	0	0	0	0	0
100873778	0	0	0	0	0	0
100873779	1	0	1	0	0	0
100873780	0	0	0	0	0	0
100873781	1	0	0	2	0	0
100873782	0	0	0	0	0	0
100873856	0	6	6	0	0	0
100873857	44	37	33	215	13	151
100873917	0	1	0	0	0	0
100873920	0	0	0	0	0	0
100873921	4	22	5	10	1	18
100873922	8	9	11	6	0	4
100873924	0	0	0	6	0	8
100873930	45	67	67	0	0	2
100873932	0	9	2	4	0	1
100873933	4	0	0	0	1	0
100873935	3	10	2	1	0	1
100873937	5	17	0	0	3	1
100873939	1	10	0	0	0	3
100873940	29	17	12	3	1	7
100873941	14	13	9	4	2	2
100873942	24	26	14	58	19	22
100873944	0	0	1	0	0	0
100873945	0	0	0	0	0	0
100873946	0	0	0	0	0	2
100873947	2	0	2	0	0	1
100873948	0	0	0	0	0	0
100873949	16	33	17	7	2	4
100873954	238	249	233	41	25	43
100873955	0	1	0	0	0	0
100873962	0	0	0	0	0	0
100873964	0	0	0	0	0	0
100873965	9	20	10	0	0	1
100873969	0	11	5	2	3	2
100873970	2	0	0	0	0	0
100873972	4	2	6	0	0	0
100873973	1	6	2	0	1	0
100873974	14	19	19	23	21	25
100873975	72	71	23	8	2	13
100873976	11	25	0	3	0	2
100873977	0	0	0	0	0	0
100873979	0	12	6	27	23	24
100873980	0	0	0	0	0	0
100873982	0	16	3	0	0	0
100873983	0	2	0	1	0	0
100873984	2	8	0	2	0	0
100873985	15	26	12	79	10	23
100873986	0	11	2	2	0	0
100873989	67	119	61	58	54	72
100873990	6	11	9	17	7	4
100873993	8	7	2	2	3	4
100873995	0	0	1	0	0	0
100873997	1	9	1	3	0	2
100873998	0	2	2	0	4	3
100874002	50	104	209	96	12	43
100874004	9	4	0	3	0	7
100874007	0	1	0	8	0	15
100874010	24	22	29	1	0	6
100874011	0	0	0	0	0	0
100874012	0	0	0	4	0	0
100874014	1	4	2	4	1	5
100874016	6	4	0	1	1	4
100874018	22	49	13	22	0	2
100874019	0	0	0	0	0	0
100874021	0	0	1	1	0	3
100874027	0	0	0	0	0	0
100874028	3	1	2	0	0	0
100874029	1	1	2	1	0	0
100874031	7	13	2	2	2	0
100874032	97	97	36	16	15	13
100874037	5	3	4	2	0	0
100874038	10	25	23	17	2	17
100874039	32	40	12	7	0	3
100874041	0	0	0	1	0	0
100874042	115	108	94	41	4	36
100874043	0	5	3	0	6	6
100874047	0	0	0	5	28	15
100874048	38	57	54	33	11	15
100874051	6	14	0	7	0	2
100874052	1	2	0	1	0	2
100874053	0	0	0	1	0	0
100874054	76	57	63	46	5	49
100874055	0	0	1	16	1	5
100874056	0	0	0	4	0	0
100874058	690	793	905	197	42	151
100874059	0	0	0	0	0	0
100874063	0	0	4	4	0	0
100874064	1	4	4	9	1	7
100874068	7	7	6	4	3	4
100874070	0	3	1	0	0	0
100874071	32	11	0	28	15	37
100874074	24	28	14	10	2	15
100874078	1	6	2	0	0	4
100874081	3	2	1	0	0	0
100874082	1	1	0	0	0	0
100874083	0	0	0	0	0	0
100874084	0	0	0	0	0	0
100874085	15	16	11	8	0	13
100874086	8	0	1	3	0	0
100874087	3	3	3	1	1	4
100874088	0	0	0	0	0	0
100874089	6	7	7	0	0	12
100874090	52	186	45	31	56	69
100874091	2	0	0	2	0	4
100874092	8	14	11	17	13	18
100874093	17	66	37	5	0	5
100874094	51	72	32	13	7	19
100874095	0	0	0	0	0	0
100874096	3	8	4	2	0	1
100874097	48	66	48	9	2	13
100874100	0	3	0	4	2	5
100874101	3	2	5	2	2	3
100874102	1	0	0	0	0	0
100874107	36	28	23	5	0	32
100874110	0	0	0	0	0	0
100874111	16	45	21	33	7	46
100874114	5	4	1	13	2	5
100874115	2	4	0	0	0	0
100874118	2	4	2	2	0	1
100874120	18	13	4	2	0	0
100874122	0	1	0	0	0	0
100874123	0	5	2	2	3	0
100874126	0	0	0	0	0	0
100874127	0	0	0	0	0	0
100874128	8	3	4	5	0	7
100874130	0	4	4	6	7	0
100874131	3	15	9	10	0	6
100874137	0	0	0	0	0	0
100874139	0	0	0	0	0	0
100874143	0	0	0	0	0	0
100874145	0	0	0	0	0	0
100874147	0	0	0	0	0	0
100874150	1	2	0	0	0	2
100874151	1	1	0	0	0	4
100874155	0	0	0	0	0	0
100874157	0	0	0	0	0	0
100874158	0	0	0	43	3	63
100874159	177	207	78	264	86	185
100874161	0	0	0	0	0	1
100874164	0	0	0	0	0	0
100874167	0	0	0	0	0	0
100874168	0	0	0	0	0	0
100874169	0	0	0	0	0	0
100874172	3	10	0	18	0	28
100874173	0	0	0	64	5	31
100874175	0	0	0	0	0	1
100874176	0	0	0	0	0	0
100874179	0	2	0	0	0	0
100874182	0	0	0	0	0	0
100874184	0	0	0	0	0	1
100874185	0	0	0	1	0	6
100874187	0	0	0	0	0	0
100874188	22	11	3	5	3	5
100874190	0	0	0	0	2	0
100874194	0	0	0	0	0	0
100874195	0	1	0	0	0	0
100874196	0	0	0	0	0	0
100874197	49	80	48	24	8	22
100874198	5	39	7	27	4	37
100874200	0	0	0	0	0	0
100874201	0	4	0	2	1	0
100874203	10	23	13	3	0	4
100874204	1	4	0	30	10	6
100874205	3	10	3	4	0	5
100874206	1	2	0	4	0	2
100874207	48	107	41	42	23	61
100874208	0	0	0	0	0	0
100874211	88	113	151	30	32	42
100874212	9	13	12	2	4	10
100874214	12	16	17	39	5	9
100874216	0	2	0	0	0	0
100874218	12	26	12	3	2	23
100874219	0	0	0	0	0	2
100874221	0	0	0	0	0	0
100874222	11	12	12	86	76	40
100874226	3	13	6	3	0	5
100874231	0	2	0	0	2	0
100874234	3	10	0	10	0	4
100874235	27	31	30	12	8	5
100874236	2	1	0	8	0	17
100874237	5	0	4	4	0	6
100874239	0	0	0	0	0	3
100874241	0	4	1	4	1	0
100874242	4	10	2	0	0	1
100874243	6	24	7	5	0	2
100874244	0	0	0	0	0	0
100874245	0	0	0	0	0	0
100874246	28	39	39	3	6	1
100874249	9	10	18	10	6	9
100874251	3	3	1	4	5	1
100874253	3	0	0	23	19	14
100874255	20	21	35	25	3	22
100874259	6	22	15	6	0	1
100874261	16	48	41	8	1	16
100874264	0	0	0	0	0	0
100874270	0	0	0	1	0	3
100874273	0	0	2	0	0	0
100874275	0	0	0	0	0	0
100874278	122	311	103	64	25	62
100874281	2	6	2	0	0	5
100874282	0	0	0	0	0	2
100874284	2	4	6	2	0	0
100874286	1	2	2	0	0	0
100874291	40	41	29	29	7	6
100874295	0	5	0	0	0	0
100874300	0	0	0	1	0	1
100874309	2	15	2	0	0	3
100874313	0	0	0	2	0	0
100874322	6	9	3	2	0	0
100874323	0	0	0	0	0	0
100874325	0	2	0	0	0	4
100874326	17	30	10	2	0	7
100874330	0	0	0	2	0	0
100874342	0	4	0	1	0	2
100874343	20	57	22	5	0	19
100874353	26	63	33	19	2	35
100874355	4	9	0	0	0	0
100874361	1	0	0	0	0	0
100874362	0	0	0	0	4	0
100874363	0	0	0	0	0	0
100874364	0	0	0	0	0	0
100874365	0	0	0	0	0	0
100874366	0	0	0	0	0	0
100874369	0	2	1	4	0	8
100874370	1	0	0	0	0	0
100874372	0	0	0	0	0	0
100874374	0	0	0	0	0	0
100874375	20	54	25	11	1	5
100874377	19	4	1	6	3	4
100874392	0	0	0	0	0	0
100874433	6	9	3	7	0	2
100874528	3	5	0	0	0	0
100874530	0	0	0	0	0	0
100874531	2	8	9	4	0	1
100885775	0	0	0	1	0	2
100885776	615	810	538	246	55	147
100885777	0	11	1	0	0	0
100885778	12	27	6	51	4	28
100885779	0	4	0	0	0	0
100885780	1	0	0	1	0	1
100885781	0	0	0	0	0	0
100885782	0	11	1	0	0	1
100885789	2	0	0	2	2	7
100885795	0	8	3	4	0	0
100885796	0	3	0	0	0	0
100885798	7	9	0	0	0	2
100885848	152	149	113	124	22	114
100885850	7	8	4	4	0	1
100886964	2	5	0	4	3	5
100887744	0	0	0	0	0	0
100887750	1881	2418	2128	955	180	669
100887754	0	0	2	0	0	2
100887755	0	0	0	0	0	0
10089	27	27	25	61	47	51
1009	10043	17329	3082	2689	923	2779
10090	2966	4940	1394	1578	507	2075
10092	17710	20344	11088	5734	1358	5145
10093	6598	7622	3914	5285	2082	4342
10094	1614	1988	1328	1393	410	1199
10095	606	847	465	743	773	596
10096	17879	19082	14717	7796	1568	6512
10097	15847	21384	16595	21277	2916	21684
10098	13661	22404	14356	9392	1233	11497
10099	18924	22828	15230	20699	7024	17263
100996249	0	0	0	1	0	0
100996251	179	290	127	109	67	56
100996255	0	0	2	0	0	0
100996259	126	241	36	11	2	48
100996263	0	0	0	0	0	0
100996266	0	0	0	4	0	3
100996273	17	76	35	49	18	37
100996274	18	34	38	29	10	4
100996279	2	0	0	5	0	4
100996280	0	0	0	0	0	0
100996286	0	0	0	4	3	2
100996291	12	3	6	2	0	2
100996295	2	0	0	169	5	37
100996301	0	7	0	0	2	0
100996307	1383	2097	1192	1080	162	1291
100996318	47	52	48	10	0	8
100996324	0	27	0	2	2	2
100996325	0	0	0	0	0	0
100996331	0	0	0	0	0	0
100996335	0	0	0	0	0	0
100996338	0	0	0	0	0	0
100996342	53	51	24	156	41	129
100996348	8	5	5	71	50	56
100996349	0	0	0	0	2	0
100996351	0	2	0	4	0	5
100996365	0	0	0	0	0	0
100996379	2	4	4	0	0	0
100996385	91	15	18	384	42	231
100996401	8	2	0	0	0	0
100996414	0	0	0	0	0	0
100996415	0	2	0	0	0	0
100996425	9	33	10	29	11	34
100996437	169	243	151	91	3	31
100996447	157	259	231	387	79	238
100996455	380	183	109	127	42	78
100996465	68	136	69	6	1	2
100996485	337	444	350	126	26	131
100996490	33	27	8	0	7	0
100996492	108	143	127	1552	1299	1582
100996511	2234	2508	2430	504	160	386
100996539	178	180	129	118	11	113
100996541	0	2	0	0	0	2
100996567	0	1	0	0	0	2
100996569	31	61	45	23	2	10
100996570	65	110	98	32	13	20
100996571	11	22	7	8	2	21
100996573	458	734	399	88	31	108
100996574	67	111	58	10	4	13
100996579	5	3	13	0	1	5
100996582	0	0	2	0	0	0
100996583	0	0	0	0	0	0
100996590	0	2	2	0	0	0
100996597	0	0	0	0	0	0
100996598	22	18	26	4	0	3
100996609	28	16	28	36	7	15
100996624	2	0	0	0	0	0
100996631	3	2	0	0	0	0
100996634	14	40	22	15	0	22
100996635	1059	1078	702	919	19	643
100996637	0	0	0	0	0	0
100996643	4	10	4	0	2	6
100996645	40	8	8	735	135	1172
100996648	5	9	5	0	0	0
100996654	1	0	0	6	10	2
100996664	10	22	3	53	55	37
100996665	2	0	0	0	0	0
100996669	2	0	1	0	0	1
100996671	0	4	0	0	0	0
100996679	0	0	0	0	0	0
100996693	3	16	4	47	26	37
100996694	0	0	0	0	0	0
100996701	3	8	6	4	3	0
100996702	103	131	76	30	3	13
100996712	639	327	198	23	2	110
100996713	30	4	0	0	2	19
100996721	0	0	0	2	0	1
100996724	1939	2976	1786	615	135	894
100996738	0	0	0	0	0	0
100996746	0	0	0	0	0	0
100996758	4	0	6	6	0	0
100996761	0	0	0	0	0	0
100996763	98	166	134	109	108	76
100996792	0	0	0	0	0	0
100996813	43	65	41	61	12	63
100996876	0	1	2	4	0	0
100996928	0	0	0	0	0	0
100996939	0	0	0	0	0	0
100996941	0	0	0	0	0	0
101	493	502	306	202	99	201
1010	2129	1028	271	542	14	1100
10100	3789	3094	2991	123	92	154
10101	4868	4275	3563	2503	982	1784
10102	2336	2592	1608	2213	480	1896
10103	236	312	169	66	18	50
10105	1989	2388	1962	3323	998	2289
101054525	0	0	0	0	0	0
101055625	4	0	4	0	0	0
101059906	0	0	0	0	0	0
101059914	3	0	0	0	0	0
101059915	3	2	0	19	2	14
101059918	0	2	2	6	0	0
101059938	0	12	0	0	0	0
101059948	4	4	1	0	0	1
101059953	0	0	0	0	0	0
10106	13832	16763	18094	6839	3365	5260
101060004	0	0	0	0	0	0
101060017	0	0	0	0	0	0
101060019	0	0	0	0	0	0
101060022	79	111	18	13	0	23
101060024	0	0	0	1	0	0
101060026	69	11	11	4	1	18
101060091	21	32	35	18	8	11
101060146	6	43	81	12	2	20
101060171	0	0	0	0	0	0
101060179	0	0	0	0	0	0
101060181	5	9	4	0	0	0
101060200	1236	1637	928	112	30	123
101060211	0	0	0	0	0	0
101060226	409	657	835	261	268	152
101060233	0	0	0	0	0	0
101060254	39	15	4	4	0	2
101060264	3	24	17	0	8	0
101060301	0	0	0	0	0	0
101060321	0	0	0	0	0	0
101060341	37	38	23	49	6	18
101060351	18	52	16	4	0	6
101060376	0	116	33	0	0	6
101060385	0	0	0	0	0	2
101060389	0	0	52	54	0	0
101060391	73	64	61	8	7	14
101060498	6	25	7	17	4	19
101060524	0	0	0	0	0	0
101060542	0	2	0	0	0	0
101060544	195	207	169	156	102	121
101060553	60	85	38	16	1	43
101060569	3	1	0	0	0	0
101060684	224	361	704	36	60	43
101060691	599	764	721	136	102	351
10107	0	0	0	0	0	0
10109	19248	20720	12914	12257	3036	12434
10110	77	204	129	824	68	409
101101772	0	0	0	26	2	15
101101773	1	5	1	57	6	25
101101775	4	43	22	38	29	15
101101776	0	0	0	0	0	1
10111	9680	12496	11338	2674	673	6023
10112	2010	2340	3066	7	1	7
10113	3167	3704	2610	3003	608	1944
10114	6901	8524	5704	3857	1256	5289
101154687	0	0	0	0	0	0
101154753	691	949	612	1021	466	693
10116	18719	24340	13758	9534	1185	12395
10117	1	0	0	7	0	2
101180901	0	0	0	0	0	0
101180976	12	10	2	16	2	34
1012	1234	4364	2326	7716	390	9434
10120	6049	5418	6419	12531	2139	10001
10121	16455	17840	14205	9276	1128	8369
10123	11777	14986	9328	4828	734	6503
10124	1023	1480	507	1710	394	1601
101241891	0	0	0	0	0	0
101241892	2208	2005	962	447	19	1015
101241902	0	0	0	0	0	0
101243544	0	0	0	0	0	0
101243545	12124	14070	9001	2153	2719	2001
101243555	91	188	99	29	18	48
10125	2849	3699	1608	4658	170	8339
10126	1581	1968	1303	1684	539	1237
10127	3849	4564	3325	1940	358	1822
10128	18907	21956	17153	14954	2451	18538
10129	14152	14004	6252	5572	832	10326
1013	0	31	14	13	0	0
10130	8856	11616	5829	4489	1253	4119
10131	11515	10883	10359	9652	1569	8139
10133	13000	19170	6846	18155	2332	19471
10134	4956	5521	2542	12467	3636	8593
101340250	0	0	0	0	0	0
101340251	61	122	63	10	0	8
101340252	1	0	3	0	0	0
10135	2229	2513	1552	2392	786	1825
10136	2	0	1	0	0	0
10137	12411	15874	11217	2574	631	2534
10138	2788	3794	2640	2793	584	2276
10139	3345	3281	2843	3294	1103	2206
1014	0	0	0	4	0	4
10140	2052	2438	2034	2587	1214	1216
101409253	0	0	0	0	0	0
101409254	7	7	3	0	0	4
101409256	32	40	16	24	2	37
101409257	15	17	4	0	3	0
101409258	50	78	83	29	10	18
101409261	41	46	49	58	17	50
10141	20	25	11	0	0	0
101410533	22	9	18	16	14	20
101410534	5	14	11	868	177	1614
101410535	7	16	24	27	20	23
101410536	0	0	0	0	0	0
101410537	5	20	8	6	0	2
101410538	177	105	78	625	83	405
101410540	0	0	0	0	0	0
101410541	2	0	0	2	0	0
101410542	5	6	8	15	0	38
101410543	0	3	2	10	3	8
101410544	0	0	0	0	1	0
101410545	0	0	0	0	0	0
10142	22949	43749	26272	4769	1143	7655
10143	0	1	0	12	4	2
10144	9484	11445	9583	2584	486	3516
101447996	2	2	6	0	0	0
101448202	0	0	0	2	0	0
10146	9449	11111	9218	3459	1431	2992
10147	36050	43093	39998	16141	2847	16960
10148	7	21	6	25	4	12
10149	2862	547	119	43	2	17
1015	8	7	25	18	2	14
10150	1775	3058	1679	15691	1452	15076
10151	70	70	70	10	6	24
101515984	0	3	1	15	18	3
10152	43473	46497	31421	17474	4392	28327
10153	4723	6654	6214	2497	567	2539
10154	4862	13557	3403	2282	269	3431
10155	40278	36709	36792	8707	2041	6095
101559451	4	9	19	10	7	1
10156	972	626	346	174	40	63
10157	3363	5063	9155	2446	1241	1128
10158	0	0	0	1	8	2
10159	6779	7917	4833	16098	2427	14788
101593348	114	115	136	61	10	46
1016	493	338	1561	1669	76	3602
10160	17997	30217	16909	5326	2382	4505
10161	360	513	382	426	193	298
10162	2402	2612	2626	998	418	1019
10163	5108	6710	5018	3436	1588	1571
10164	0	0	0	3	0	4
10165	602	1334	1256	1409	229	728
10166	1156	2034	2115	533	160	519
101669762	688	705	1132	132	15	82
101669764	0	2	0	0	0	0
101669766	630	690	718	111	42	17
101669767	0	0	2	6	0	6
10168	8138	11110	9072	1374	433	1622
10169	1710	2156	1515	1537	1745	959
1017	2463	2708	3458	193	134	76
10170	40	42	35	68	11	17
10171	640	780	786	415	93	354
10172	1331	1463	1231	272	59	273
101730217	5	6	2	2	0	0
101735302	168	21	21	15	0	29
10174	4111	4089	4679	5559	3543	2626
10175	3698	4616	2636	3737	941	2578
101752334	0	0	0	0	0	0
101752399	5482	3753	2833	1811	292	1316
101752400	641	832	750	324	74	231
10178	1923	7578	1638	1156	204	1903
10179	1375	2033	1452	527	206	358
1018	0	0	0	0	0	0
10180	30120	27499	29976	7878	3331	7025
101805488	0	0	0	0	0	0
101805491	0	1	0	0	0	0
101805492	0	0	0	0	0	0
10181	35855	39818	33933	11032	1999	8424
10184	1598	2900	1919	791	391	825
10186	2493	1451	1195	2515	1980	1854
101867536	1466	1637	1802	711	101	631
10188	10714	8923	7482	24983	6026	19607
10189	2946	3458	2227	1408	338	930
1019	5744	6701	4537	1423	838	933
10190	941	1343	809	989	229	833
101926888	26	10	20	42	37	38
101926889	38	17	23	7	0	45
101926890	0	0	7	0	0	0
101926892	4	0	19	10	0	7
101926895	34	41	43	11	3	7
101926896	0	0	0	0	0	0
101926897	2	5	4	5	0	29
101926898	0	0	0	6	4	5
101926900	2	15	12	4	0	4
101926903	7	19	4	3	0	0
101926904	0	0	3	0	7	0
101926905	0	10	0	6	24	16
101926906	0	0	0	0	0	0
101926908	5	5	1	0	0	0
101926911	80	77	59	34	6	35
101926913	5	14	3	17	4	10
101926915	0	3	0	0	0	4
101926924	0	0	0	0	0	0
101926925	4	0	2	4	0	2
101926926	8	17	14	15	9	4
101926928	0	0	0	0	0	0
101926930	0	0	0	0	0	0
101926933	14	4	9	7	2	5
101926935	371	570	332	110	22	72
101926940	5	0	0	0	0	0
101926941	24	48	17	40	20	19
101926942	2	0	0	0	0	0
101926943	34	47	27	0	1	0
101926944	1	3	1	1	2	4
101926950	2	0	0	5	0	0
101926951	0	9	0	3	1	9
101926955	2	0	0	0	0	0
101926960	0	0	0	2	0	2
101926962	0	4	1	0	0	0
101926963	10	8	3	9	2	2
101926964	511	945	2084	47	76	17
101926966	0	0	0	2	0	2
101926971	14	9	31	42	7	31
101926975	20	50	15	102	11	158
101926978	20	34	28	4	5	0
101926982	0	0	0	0	2	4
101926985	2	0	0	0	0	2
101926987	38	70	35	3	1	12
101926996	314	654	679	282	80	294
101926997	16	31	6	2	0	6
101927003	53	95	29	6	3	13
101927007	0	0	0	0	0	0
101927015	0	0	0	0	5	0
101927016	0	0	0	0	0	0
101927017	4	4	4	0	0	0
101927018	29	33	32	6	0	2
101927020	0	0	0	0	0	0
101927021	378	285	255	603	159	255
101927023	9	8	2	0	0	3
101927027	1457	2447	1127	562	135	505
101927029	5	5	3	5	0	14
101927034	0	6	0	0	0	0
101927040	55	44	57	25	23	8
101927043	402	706	300	25	18	10
101927045	29	41	31	18	24	14
101927048	0	0	0	0	0	0
101927049	1	3	10	0	0	0
101927051	7	6	4	5	2	3
101927053	2	7	8	6	0	7
101927055	118	78	111	134	39	110
101927056	15	22	8	2	0	6
101927058	0	0	0	2	0	0
101927059	0	0	0	0	0	0
101927062	3	11	6	0	0	2
101927066	94	73	53	24	0	36
101927067	29	37	19	10	9	0
101927069	2	9	13	9	6	9
101927070	2	1	2	19	4	12
101927074	0	0	0	0	2	0
101927075	0	1	0	0	0	0
101927078	10	29	49	9	2	34
101927079	0	0	0	0	0	0
101927081	1	1	0	0	0	0
101927082	0	0	0	0	0	0
101927084	18	23	32	14	6	25
101927087	5	9	9	0	0	0
101927096	1	4	4	2	3	2
101927100	29	36	34	36	11	28
101927102	30	66	56	16	8	20
101927111	17	32	31	47	26	67
101927112	0	4	0	5	0	0
101927115	7	12	11	0	2	0
101927117	64	81	116	97	81	22
101927120	3	2	2	2	0	0
101927123	10	18	2	8	4	16
101927124	104	186	115	16	10	42
101927125	26	95	6	2	4	11
101927129	4	3	2	3	0	0
101927131	0	3	0	2	0	0
101927132	6	21	7	7	1	12
101927134	2	14	5	10	0	13
101927136	0	0	0	0	0	0
101927139	1	9	6	0	0	1
101927141	0	0	0	0	0	0
101927142	2	4	0	1	1	2
101927143	35	56	19	2	0	3
101927147	34	46	12	54	17	44
101927149	0	0	0	0	0	4
101927150	9	6	0	16	2	4
101927151	568	741	461	266	77	340
101927152	0	0	0	8	3	2
101927153	1	1	0	0	0	0
101927155	26	44	27	12	18	13
101927156	1	0	4	2	2	0
101927157	13	11	7	10	2	5
101927159	0	2	0	3	0	0
101927160	1	0	0	13	2	12
101927164	87	124	58	17	10	23
101927166	0	0	0	0	0	0
101927167	21	62	39	51	56	28
101927171	1	2	0	2	2	0
101927176	0	2	0	2	0	10
101927178	42	75	38	9	1	13
101927179	0	1	0	0	0	0
101927181	268	529	320	216	64	209
101927186	1	11	6	1	1	3
101927188	60	132	126	12	1	11
101927189	12	6	6	14	0	13
101927190	3	0	2	0	0	0
101927193	49	106	41	6	2	2
101927195	0	2	0	0	0	0
101927196	6	14	17	17	4	7
101927204	140	93	67	117	52	86
101927207	0	0	0	0	0	0
101927210	0	0	0	0	0	0
101927211	22	38	23	6	4	9
101927215	33	14	21	40	17	79
101927216	0	1	0	34	26	10
101927217	51	101	87	27	2	30
101927219	0	0	0	0	0	0
101927220	2	4	0	5	2	14
101927221	344	209	146	70	28	80
101927224	4	0	0	0	0	0
101927228	0	0	0	0	0	0
101927229	3	13	0	16	0	6
101927230	0	0	0	0	0	3
101927233	72	128	87	22	3	32
101927237	13	19	16	17	7	33
101927239	0	12	0	5	1	8
101927242	0	0	0	1	0	0
101927243	0	2	0	0	0	0
101927244	0	0	0	0	0	0
101927245	27	15	8	7	0	6
101927248	124	119	139	185	236	58
101927249	46	111	41	88	51	128
101927250	68	23	25	11	4	21
101927257	13	48	12	2	0	5
101927258	0	0	1	0	0	2
101927260	24	62	9	28	4	23
101927262	76	74	53	26	6	37
101927267	3	34	5	3	0	6
101927269	1	19	13	0	2	7
101927272	4	4	6	9	17	6
101927273	0	0	0	7	0	5
101927274	0	0	1	0	0	2
101927275	156	252	183	98	22	95
101927277	2	0	0	2	0	0
101927278	7	16	30	25	13	37
101927279	36	51	56	24	12	18
101927280	6	2	7	5	0	0
101927282	2	0	0	0	0	0
101927284	0	1	1	4	7	0
101927285	123	79	56	22	0	20
101927286	17	7	0	64	1	43
101927288	335	583	418	95	25	73
101927289	0	0	0	0	0	0
101927292	1	1	4	3	5	13
101927295	0	0	0	0	0	0
101927296	0	7	0	0	1	0
101927305	4	0	0	0	0	1
101927310	0	0	0	1	0	2
101927311	4	7	2	14	8	18
101927313	0	0	0	0	0	0
101927314	657	1634	724	62	27	73
101927318	6	17	9	3	3	0
101927320	0	2	0	0	0	0
101927322	4	9	4	15	11	31
101927323	9	1	16	0	2	7
101927324	0	0	0	0	0	0
101927332	0	0	0	0	0	0
101927334	0	0	0	0	0	0
101927342	0	0	0	4	0	0
101927345	0	0	0	0	0	0
101927346	5	0	0	0	0	0
